order_detail_id,order_id,book_id,quantity,price,total_amount,customer_id,author_id,order_date,categories
2237,764,229,2,8.64,17.28,61,583,1/9/2024,Mystery
2238,764,2035,1,22.98,22.98,61,438,1/9/2024,Science Fiction
2239,765,574,2,24.95,49.9,907,9,9/15/2022,Fiction
2240,766,2142,2,8.69,17.38,299,292,5/8/2023,Science Fiction
2241,767,377,3,10.55,31.65,1578,320,12/8/2023,Science Fiction
2242,767,1463,3,34.58,103.74,1578,591,12/8/2023,Mystery
2243,768,1691,3,8.25,24.75,21,788,10/14/2022,Romance
2244,769,2018,4,11.34,45.36,1470,547,1/23/2023,Science Fiction
2245,770,255,5,20.21,101.05,1652,323,3/25/2024,Science Fiction
2246,770,1706,4,36.78,147.12,1652,677,3/25/2024,Romance
2247,770,635,5,38.16,190.8,1652,339,3/25/2024,Non-Fiction
2248,770,367,2,24.2,48.4,1652,463,3/25/2024,Non-Fiction
2249,770,1838,2,27.32,54.64,1652,28,3/25/2024,Science Fiction
2250,771,1069,2,44.16,88.32,1060,805,2/22/2024,Science Fiction
2251,772,232,5,12.88,64.4,143,566,5/3/2024,Fiction
2252,772,100,1,13.1,13.1,143,653,5/3/2024,Science Fiction
2253,773,1961,1,38.11,38.11,174,286,10/14/2023,Fiction
2254,773,173,2,26.68,53.36,174,259,10/14/2023,Fiction
2255,774,626,2,31.25,62.5,693,92,7/12/2023,Romance
2256,774,2051,3,11.45,34.35,693,652,7/12/2023,Fantasy
2257,775,1588,4,42.32,169.28,645,178,7/3/2023,Fantasy
2258,775,79,5,9,45,645,83,7/3/2023,Non-Fiction
2259,775,1187,4,6.53,26.12,645,671,7/3/2023,Science Fiction
2260,776,1700,5,33.65,168.25,823,285,10/15/2023,Mystery
2261,777,165,2,23.1,46.2,1582,498,4/2/2023,Fiction
2262,778,148,2,49.46,98.92,337,684,3/9/2023,Mystery
2263,778,941,5,38.22,191.1,337,792,3/9/2023,Non-Fiction
2264,778,2014,1,25.39,25.39,337,589,3/9/2023,Non-Fiction
2265,778,1432,1,40.26,40.26,337,365,3/9/2023,Non-Fiction
2266,778,1508,5,20.1,100.5,337,504,3/9/2023,Non-Fiction
2267,779,1627,2,21.84,43.68,889,679,8/20/2024,Romance
2268,779,624,5,14.77,73.85,889,489,8/20/2024,Romance
2269,780,1153,3,42.78,128.34,126,111,1/8/2023,Romance
2270,781,1534,5,36.85,184.25,806,661,7/31/2023,Non-Fiction
2271,781,1591,2,9.44,18.88,806,591,7/31/2023,Fantasy
2272,781,826,5,28.47,142.35,806,711,7/31/2023,Non-Fiction
2273,781,1050,3,48.7,146.1,806,555,7/31/2023,Fantasy
2274,781,802,3,27.23,81.69,806,354,7/31/2023,Fiction
2275,782,1609,1,35.55,35.55,1555,92,10/21/2023,Fiction
2276,782,1169,4,34.34,137.36,1555,104,10/21/2023,Science Fiction
2277,782,119,4,13.85,55.4,1555,119,10/21/2023,Science Fiction
2278,783,2097,4,43.45,173.8,76,220,4/5/2023,Mystery
2279,783,839,2,28.47,56.94,76,508,4/5/2023,Mystery
2280,783,462,1,40.23,40.23,76,473,4/5/2023,Science Fiction
2281,783,1588,1,42.32,42.32,76,178,4/5/2023,Fantasy
2282,783,843,2,39.05,78.1,76,754,4/5/2023,Romance
2283,784,1224,2,23.04,46.08,1353,132,5/5/2024,Fiction
2284,784,1243,3,42.92,128.76,1353,257,5/5/2024,Non-Fiction
2285,784,1900,1,21.8,21.8,1353,646,5/5/2024,Romance
2286,784,942,5,12.61,63.05,1353,779,5/5/2024,Non-Fiction
2287,784,1034,2,20.56,41.12,1353,55,5/5/2024,Fiction
2288,785,98,3,33.9,101.7,1314,53,5/25/2023,Fiction
2289,785,51,2,19.71,39.42,1314,206,5/25/2023,Romance
2290,785,742,3,16.1,48.3,1314,541,5/25/2023,Fiction
2291,785,846,4,31.86,127.44,1314,215,5/25/2023,Romance
2292,785,1592,3,21.3,63.9,1314,790,5/25/2023,Science Fiction
2293,786,1601,5,20.78,103.9,310,152,10/27/2022,Non-Fiction
2294,786,677,4,14.28,57.12,310,159,10/27/2022,Science Fiction
2295,786,1967,5,27.78,138.9,310,101,10/27/2022,Fantasy
2296,786,1169,2,34.34,68.68,310,104,10/27/2022,Science Fiction
2297,787,440,1,48.42,48.42,1849,742,1/21/2024,Romance
2298,788,205,1,15.74,15.74,1177,96,1/15/2023,Science Fiction
2299,789,1,3,18.09,54.27,119,26,5/28/2024,Romance
2300,789,1823,4,22.21,88.84,119,495,5/28/2024,Romance
2301,789,654,1,29.11,29.11,119,807,5/28/2024,Fiction
2302,790,1508,2,20.1,40.2,1294,504,12/29/2023,Non-Fiction
2303,791,1734,3,46.81,140.43,1461,803,1/6/2023,Fantasy
2304,791,312,3,10.27,30.81,1461,141,1/6/2023,Romance
2305,792,92,3,35.38,106.14,1637,542,11/28/2023,Fiction
2306,792,144,1,45.27,45.27,1637,705,11/28/2023,Fiction
2307,792,1238,2,35.66,71.32,1637,728,11/28/2023,Fantasy
2308,792,1077,4,10.31,41.24,1637,713,11/28/2023,Romance
2309,793,493,1,11.86,11.86,1353,775,12/4/2023,Science Fiction
2310,793,1952,2,26.13,52.26,1353,383,12/4/2023,Non-Fiction
2311,794,462,1,40.23,40.23,1794,473,7/5/2023,Science Fiction
2312,795,1865,5,42.58,212.9,1065,689,5/6/2023,Fiction
2313,795,1119,3,38.59,115.77,1065,483,5/6/2023,Non-Fiction
2314,796,1965,1,39.81,39.81,606,482,4/29/2024,Romance
2315,797,883,1,22.16,22.16,859,106,11/18/2022,Science Fiction
2316,797,1629,4,49.1,196.4,859,396,11/18/2022,Non-Fiction
2317,798,153,4,27.31,109.24,824,284,12/19/2023,Mystery
2318,799,1908,4,12.54,50.16,1815,695,8/16/2024,Mystery
2319,799,717,1,17.31,17.31,1815,702,8/16/2024,Science Fiction
2320,799,181,1,40.21,40.21,1815,736,8/16/2024,Fiction
2321,799,1151,3,39.92,119.76,1815,656,8/16/2024,Science Fiction
2322,800,831,3,44.07,132.21,1395,635,4/19/2023,Fiction
2323,800,100,3,13.1,39.3,1395,653,4/19/2023,Science Fiction
2324,800,771,2,12.41,24.82,1395,275,4/19/2023,Fantasy
2325,800,1835,1,17.45,17.45,1395,804,4/19/2023,Mystery
2326,801,1784,5,23.63,118.15,1436,546,11/7/2023,Fantasy
2327,802,949,1,24.16,24.16,1134,238,4/15/2024,Mystery
2328,802,1174,3,35.18,105.54,1134,10,4/15/2024,Non-Fiction
2329,802,363,5,18.97,94.85,1134,612,4/15/2024,Mystery
2330,802,1505,4,43.54,174.16,1134,423,4/15/2024,Non-Fiction
2331,803,672,3,49.68,149.04,1790,122,3/10/2024,Non-Fiction
2332,803,1521,5,49.2,246,1790,534,3/10/2024,Romance
2333,803,2215,2,25.93,51.86,1790,756,3/10/2024,Science Fiction
2334,803,1314,3,19.44,58.32,1790,632,3/10/2024,Romance
2335,804,713,5,6.7,33.5,624,760,9/19/2023,Non-Fiction
2336,804,1646,3,36.29,108.87,624,142,9/19/2023,Science Fiction
2337,804,1915,3,32.17,96.51,624,117,9/19/2023,Fantasy
2338,804,1198,2,23.73,47.46,624,659,9/19/2023,Fantasy
2339,805,2222,4,25.86,103.44,1478,421,8/9/2023,Science Fiction
2340,805,1476,4,38.98,155.92,1478,762,8/9/2023,Romance
2341,805,355,5,15.74,78.7,1478,463,8/9/2023,Mystery
2342,805,1038,2,12.75,25.5,1478,563,8/9/2023,Fantasy
2343,806,1470,4,19.93,79.72,1522,234,5/8/2024,Science Fiction
2344,806,1847,5,39.89,199.45,1522,508,5/8/2024,Fantasy
2345,806,673,1,38.02,38.02,1522,542,5/8/2024,Non-Fiction
2346,807,2075,2,24.35,48.7,643,822,9/6/2022,Fiction
2347,807,1400,5,8.52,42.6,643,729,9/6/2022,Mystery
2348,807,654,5,29.11,145.55,643,807,9/6/2022,Fiction
2349,808,844,4,17.55,70.2,1863,34,1/28/2023,Fantasy
2350,808,335,4,37.96,151.84,1863,602,1/28/2023,Romance
2351,809,2054,5,49.74,248.7,705,284,3/11/2024,Fantasy
2352,810,2129,1,28.2,28.2,17,510,8/3/2023,Fantasy
2353,811,17,3,25.94,77.82,1694,390,9/8/2023,Science Fiction
2354,811,675,2,29.95,59.9,1694,690,9/8/2023,Romance
2355,811,1372,4,34.56,138.24,1694,794,9/8/2023,Romance
2356,811,479,3,16.45,49.35,1694,114,9/8/2023,Science Fiction
2357,811,1530,5,26.9,134.5,1694,596,9/8/2023,Romance
2358,812,2143,4,42.82,171.28,573,47,11/23/2023,Non-Fiction
2359,812,898,5,27.77,138.85,573,813,11/23/2023,Non-Fiction
2360,812,1439,4,27.04,108.16,573,819,11/23/2023,Fantasy
2361,812,436,2,23.98,47.96,573,290,11/23/2023,Fantasy
2362,813,638,2,32.87,65.74,1844,198,6/27/2023,Non-Fiction
2363,813,3,5,31.97,159.85,1844,559,6/27/2023,Fiction
2364,813,442,4,19.64,78.56,1844,145,6/27/2023,Science Fiction
2365,813,592,1,7.16,7.16,1844,705,6/27/2023,Romance
2366,814,991,4,16.9,67.6,1081,164,11/14/2022,Fiction
2367,814,1241,2,14.79,29.58,1081,687,11/14/2022,Fiction
2368,814,2220,1,37.39,37.39,1081,256,11/14/2022,Mystery
2369,815,97,1,28.23,28.23,1251,650,2/27/2024,Science Fiction
2370,815,128,3,19.6,58.8,1251,308,2/27/2024,Mystery
2371,816,849,2,31.07,62.14,301,825,2/12/2024,Fiction
2372,817,275,3,22.59,67.77,1435,566,2/28/2024,Mystery
2373,818,488,4,23.17,92.68,828,568,2/6/2024,Fiction
2374,818,1465,4,40.08,160.32,828,523,2/6/2024,Fantasy
2375,818,44,5,44.65,223.25,828,115,2/6/2024,Science Fiction
2376,818,1230,3,43.09,129.27,828,525,2/6/2024,Science Fiction
2377,819,1536,2,39.28,78.56,914,808,3/24/2023,Romance
2378,819,1245,4,41.81,167.24,914,34,3/24/2023,Science Fiction
2379,819,1960,5,32.02,160.1,914,501,3/24/2023,Non-Fiction
2380,819,172,4,39.08,156.32,914,389,3/24/2023,Science Fiction
2381,820,2048,3,27.73,83.19,1319,600,1/19/2023,Science Fiction
2382,821,128,3,19.6,58.8,421,308,1/3/2024,Mystery
2383,821,1940,4,22.01,88.04,421,56,1/3/2024,Romance
2384,821,2208,1,15.25,15.25,421,242,1/3/2024,Science Fiction
2385,822,1438,4,11.63,46.52,1818,769,9/17/2022,Mystery
2386,822,112,4,40.63,162.52,1818,274,9/17/2022,Non-Fiction
2387,822,159,4,15.09,60.36,1818,426,9/17/2022,Fiction
2388,822,356,4,40.45,161.8,1818,45,9/17/2022,Romance
2389,823,2228,1,14.71,14.71,1115,92,12/30/2023,Fantasy
2390,823,340,2,21.77,43.54,1115,558,12/30/2023,Romance
2391,823,386,4,9.05,36.2,1115,674,12/30/2023,Fantasy
2392,824,1382,2,23.98,47.96,1279,705,10/11/2023,Science Fiction
2393,824,1923,1,10.39,10.39,1279,42,10/11/2023,Non-Fiction
2394,824,1323,3,17.57,52.71,1279,552,10/11/2023,Non-Fiction
2395,824,1849,2,38.3,76.6,1279,216,10/11/2023,Mystery
2396,825,1682,1,45.4,45.4,1615,605,8/5/2024,Romance
2397,825,43,2,20.25,40.5,1615,1,8/5/2024,Mystery
2398,825,116,5,44.02,220.1,1615,337,8/5/2024,Science Fiction
2399,825,1821,1,46.76,46.76,1615,276,8/5/2024,Fantasy
2400,825,2057,2,48.86,97.72,1615,703,8/5/2024,Fantasy
2401,826,1126,5,28.01,140.05,1267,484,3/28/2024,Non-Fiction
2402,826,1590,5,19.21,96.05,1267,610,3/28/2024,Romance
2403,826,200,3,44.72,134.16,1267,349,3/28/2024,Science Fiction
2404,826,482,5,6.71,33.55,1267,612,3/28/2024,Mystery
2405,827,713,4,6.7,26.8,1336,760,10/4/2023,Non-Fiction
2406,827,1202,2,10.51,21.02,1336,670,10/4/2023,Fiction
2407,827,164,3,15.64,46.92,1336,226,10/4/2023,Fantasy
2408,827,1358,4,44.64,178.56,1336,653,10/4/2023,Fiction
2409,828,635,1,38.16,38.16,906,339,5/14/2024,Non-Fiction
2410,829,1975,4,43.85,175.4,1429,649,10/13/2023,Fiction
2411,829,1021,1,15.22,15.22,1429,12,10/13/2023,Science Fiction
2412,830,724,4,37.11,148.44,708,237,3/7/2024,Fiction
2413,830,180,3,32.71,98.13,708,172,3/7/2024,Mystery
2414,830,749,2,20.59,41.18,708,694,3/7/2024,Mystery
2415,830,1393,5,41.23,206.15,708,411,3/7/2024,Science Fiction
2416,831,937,4,20.39,81.56,1818,793,9/15/2022,Science Fiction
2417,831,476,1,25.73,25.73,1818,723,9/15/2022,Fantasy
2418,831,674,2,49.04,98.08,1818,4,9/15/2022,Fiction
2419,831,541,5,11.64,58.2,1818,530,9/15/2022,Science Fiction
2420,832,97,4,28.23,112.92,1663,650,2/5/2024,Science Fiction
2421,832,2033,3,28.5,85.5,1663,618,2/5/2024,Mystery
2422,832,1762,1,17.92,17.92,1663,563,2/5/2024,Science Fiction
2423,832,2152,3,36.61,109.83,1663,274,2/5/2024,Fiction
2424,832,2227,1,32.92,32.92,1663,572,2/5/2024,Romance
2425,833,1941,1,20.7,20.7,1601,446,8/18/2024,Science Fiction
2426,833,1143,4,19.11,76.44,1601,67,8/18/2024,Fiction
2427,833,1730,1,20.53,20.53,1601,180,8/18/2024,Non-Fiction
2428,833,267,1,42.72,42.72,1601,280,8/18/2024,Fantasy
2429,834,1465,4,40.08,160.32,1329,523,12/26/2022,Fantasy
2430,834,1644,5,11.79,58.95,1329,460,12/26/2022,Mystery
2431,834,997,2,30.77,61.54,1329,578,12/26/2022,Non-Fiction
2432,835,99,2,20.67,41.34,829,46,5/3/2023,Fiction
2433,836,766,2,32.3,64.6,1589,96,1/26/2024,Mystery
2434,837,1530,5,26.9,134.5,405,596,2/29/2024,Romance
2435,837,1078,4,48.86,195.44,405,138,2/29/2024,Science Fiction
2436,837,274,2,27.3,54.6,405,458,2/29/2024,Mystery
2437,837,1693,1,13.94,13.94,405,296,2/29/2024,Romance
2438,838,163,2,38.31,76.62,1805,552,5/20/2024,Romance
2439,838,830,2,14.22,28.44,1805,296,5/20/2024,Non-Fiction
2440,838,1231,2,38.41,76.82,1805,322,5/20/2024,Romance
2441,838,1601,1,20.78,20.78,1805,152,5/20/2024,Non-Fiction
2442,838,1524,1,11.36,11.36,1805,563,5/20/2024,Mystery
2443,839,50,1,39.22,39.22,618,217,9/24/2023,Mystery
2444,839,2149,3,20.84,62.52,618,313,9/24/2023,Fiction
2445,839,2174,1,16.57,16.57,618,474,9/24/2023,Non-Fiction
2446,839,1243,2,42.92,85.84,618,257,9/24/2023,Non-Fiction
2447,839,1309,2,35.54,71.08,618,75,9/24/2023,Science Fiction
2448,840,875,2,33.52,67.04,173,54,7/11/2023,Fantasy
2449,840,1945,4,32.07,128.28,173,739,7/11/2023,Fantasy
2450,840,1961,2,38.11,76.22,173,286,7/11/2023,Fiction
2451,840,406,2,24.37,48.74,173,727,7/11/2023,Romance
2452,841,2218,1,14.79,14.79,76,4,4/28/2023,Fantasy
2453,841,599,2,12.65,25.3,76,322,4/28/2023,Fantasy
2454,841,2089,2,14.12,28.24,76,602,4/28/2023,Non-Fiction
2455,841,279,4,40.86,163.44,76,396,4/28/2023,Romance
2456,842,298,5,26.28,131.4,1101,147,1/29/2023,Non-Fiction
2457,842,675,2,29.95,59.9,1101,690,1/29/2023,Romance
2458,842,1694,3,33.38,100.14,1101,208,1/29/2023,Fiction
2459,842,924,3,9.38,28.14,1101,591,1/29/2023,Romance
2460,842,1665,1,36.26,36.26,1101,632,1/29/2023,Fantasy
2461,843,176,3,47.77,143.31,686,42,10/24/2023,Fiction
2462,843,1617,1,36.52,36.52,686,15,10/24/2023,Science Fiction
2463,843,789,3,34.97,104.91,686,248,10/24/2023,Science Fiction
2464,843,1601,4,20.78,83.12,686,152,10/24/2023,Non-Fiction
2465,844,921,2,38.24,76.48,799,800,12/16/2022,Science Fiction
2466,844,1964,5,49.12,245.6,799,6,12/16/2022,Fantasy
2467,844,2088,4,46.47,185.88,799,99,12/16/2022,Fiction
2468,844,645,2,8.72,17.44,799,710,12/16/2022,Non-Fiction
2469,844,2136,3,23.11,69.33,799,320,12/16/2022,Romance
2470,845,308,4,27.85,111.4,1486,621,2/10/2023,Romance
2471,845,127,4,43.3,173.2,1486,322,2/10/2023,Romance
2472,845,272,5,19.13,95.65,1486,290,2/10/2023,Romance
2473,845,348,2,17.02,34.04,1486,134,2/10/2023,Mystery
2474,846,1514,3,20.52,61.56,1473,714,9/20/2023,Fiction
2475,847,1151,4,39.92,159.68,1516,656,6/19/2024,Science Fiction
2476,847,1399,3,34.86,104.58,1516,411,6/19/2024,Mystery
2477,847,2193,5,38.43,192.15,1516,338,6/19/2024,Mystery
2478,847,1340,3,20.25,60.75,1516,41,6/19/2024,Romance
2479,848,2095,4,13.55,54.2,1802,197,4/1/2023,Science Fiction
2480,848,1582,5,28.49,142.45,1802,283,4/1/2023,Mystery
2481,848,563,4,20.03,80.12,1802,576,4/1/2023,Fiction
2482,848,1381,1,22.49,22.49,1802,533,4/1/2023,Fiction
2483,849,1403,5,7.47,37.35,259,293,6/18/2024,Non-Fiction
2484,849,2118,5,18,90,259,596,6/18/2024,Mystery
2485,849,258,3,21.91,65.73,259,193,6/18/2024,Mystery
2486,849,1099,3,32.76,98.28,259,230,6/18/2024,Science Fiction
2487,850,2104,2,9.61,19.22,1066,740,1/17/2024,Fiction
2488,850,1283,3,44.65,133.95,1066,551,1/17/2024,Romance
2489,850,981,5,9.85,49.25,1066,491,1/17/2024,Fiction
2490,851,1428,3,47.66,142.98,1108,276,3/26/2023,Non-Fiction
2491,851,786,3,15.21,45.63,1108,473,3/26/2023,Romance
2492,852,1686,3,29.04,87.12,582,372,11/1/2023,Fiction
2493,852,1081,5,38.59,192.95,582,217,11/1/2023,Fantasy
2494,852,1737,2,20.59,41.18,582,592,11/1/2023,Romance
2495,852,571,3,15.46,46.38,582,469,11/1/2023,Non-Fiction
2496,852,779,3,14.83,44.49,582,618,11/1/2023,Romance
2497,853,1316,2,6.2,12.4,438,439,1/5/2023,Non-Fiction
2498,853,1896,5,43,215,438,349,1/5/2023,Fiction
2499,853,2131,2,44.72,89.44,438,33,1/5/2023,Fantasy
2500,853,481,3,10.87,32.61,438,469,1/5/2023,Fiction
2501,853,1012,2,36.28,72.56,438,315,1/5/2023,Romance
2502,854,1382,2,23.98,47.96,191,705,5/16/2023,Science Fiction
2503,854,2036,3,21.45,64.35,191,292,5/16/2023,Science Fiction
2504,854,1007,4,48.93,195.72,191,331,5/16/2023,Non-Fiction
2505,854,1984,3,40.03,120.09,191,575,5/16/2023,Romance
2506,854,1881,5,23.27,116.35,191,206,5/16/2023,Mystery
2507,855,600,3,28.07,84.21,1048,209,6/11/2024,Fantasy
2508,855,296,3,9.46,28.38,1048,175,6/11/2024,Non-Fiction
2509,855,510,4,37.57,150.28,1048,457,6/11/2024,Mystery
2510,856,1611,1,7.06,7.06,1131,609,1/17/2023,Romance
2511,856,273,2,27.53,55.06,1131,594,1/17/2023,Romance
2512,856,1044,4,34.23,136.92,1131,272,1/17/2023,Fiction
2513,856,1863,5,28.87,144.35,1131,603,1/17/2023,Non-Fiction
2514,856,1135,5,11.68,58.4,1131,805,1/17/2023,Fiction
2515,857,1723,2,49.95,99.9,640,819,8/19/2024,Mystery
2516,857,1089,1,16.64,16.64,640,698,8/19/2024,Fiction
2517,857,1752,4,19.67,78.68,640,119,8/19/2024,Fiction
2518,857,443,4,23.24,92.96,640,716,8/19/2024,Romance
2519,857,1791,4,26.36,105.44,640,607,8/19/2024,Mystery
2520,858,490,2,6.7,13.4,1068,260,5/20/2024,Romance
2521,858,742,1,16.1,16.1,1068,541,5/20/2024,Fiction
2522,858,1481,1,19.6,19.6,1068,671,5/20/2024,Fantasy
2523,859,288,3,7.57,22.71,698,500,4/2/2024,Mystery
2524,860,2193,3,38.43,115.29,1551,338,2/12/2024,Mystery
2525,861,393,4,32.7,130.8,1302,435,6/6/2023,Fantasy
2526,861,840,1,40.09,40.09,1302,117,6/6/2023,Science Fiction
2527,862,246,1,49.97,49.97,328,602,10/16/2022,Fiction
2528,862,457,3,35.75,107.25,328,421,10/16/2022,Science Fiction
2529,862,1136,3,23.74,71.22,328,649,10/16/2022,Fantasy
2530,862,1761,2,15.08,30.16,328,527,10/16/2022,Fiction
2531,862,945,2,22.55,45.1,328,778,10/16/2022,Romance
2532,863,1093,5,23,115,48,292,12/3/2022,Fiction
2533,863,1449,2,25.82,51.64,48,411,12/3/2022,Science Fiction
2534,863,622,1,49.02,49.02,48,6,12/3/2022,Mystery
2535,863,1298,2,23.19,46.38,48,140,12/3/2022,Romance
2536,863,704,4,15.31,61.24,48,311,12/3/2022,Fiction
2537,864,2219,5,9.61,48.05,58,322,1/27/2024,Mystery
2538,864,72,2,49.34,98.68,58,389,1/27/2024,Fiction
2539,865,1105,4,19.12,76.48,1824,624,10/7/2022,Science Fiction
2540,866,392,2,17.96,35.92,1632,691,6/10/2024,Fiction
2541,867,906,2,28.28,56.56,1106,809,3/2/2024,Fantasy
2542,867,1883,5,33,165,1106,442,3/2/2024,Non-Fiction
2543,867,679,2,39.7,79.4,1106,430,3/2/2024,Mystery
2544,867,903,3,47.99,143.97,1106,782,3/2/2024,Fantasy
2545,868,13,2,18.89,37.78,1214,81,2/12/2024,Mystery
2546,869,1783,5,9.11,45.55,530,570,7/29/2024,Romance
2547,869,1584,4,12.08,48.32,530,365,7/29/2024,Non-Fiction
2548,869,875,2,33.52,67.04,530,54,7/29/2024,Fantasy
2549,870,336,4,42.67,170.68,495,671,7/18/2024,Fiction
2550,871,1813,2,37.73,75.46,1705,17,3/22/2024,Non-Fiction
2551,871,1575,5,32.76,163.8,1705,744,3/22/2024,Science Fiction
2552,871,1558,1,6.57,6.57,1705,736,3/22/2024,Fiction
2553,871,2218,3,14.79,44.37,1705,4,3/22/2024,Fantasy
2554,872,2014,4,25.39,101.56,1586,589,5/10/2023,Non-Fiction
2555,872,2147,3,16.31,48.93,1586,251,5/10/2023,Non-Fiction
2556,873,85,4,35.54,142.16,623,406,11/1/2023,Non-Fiction
2557,873,2079,5,19.4,97,623,177,11/1/2023,Romance
2558,873,1589,4,42.05,168.2,623,720,11/1/2023,Mystery
2559,874,842,3,49.54,148.62,1488,560,1/25/2023,Non-Fiction
2560,874,592,1,7.16,7.16,1488,705,1/25/2023,Romance
2561,874,1547,2,40.13,80.26,1488,635,1/25/2023,Science Fiction
2562,874,1655,2,17.73,35.46,1488,627,1/25/2023,Mystery
2563,874,893,3,30.34,91.02,1488,87,1/25/2023,Non-Fiction
2564,875,1660,3,26.84,80.52,866,397,12/17/2023,Fantasy
2565,875,1019,3,42.14,126.42,866,652,12/17/2023,Fiction
2566,875,946,4,10.56,42.24,866,745,12/17/2023,Science Fiction
2567,876,1924,1,40.21,40.21,1035,628,7/18/2023,Fantasy
2568,876,1000,1,29.15,29.15,1035,225,7/18/2023,Fiction
2569,876,1853,1,22.7,22.7,1035,546,7/18/2023,Non-Fiction
2570,876,1593,5,44.26,221.3,1035,427,7/18/2023,Fiction
2571,876,1414,3,10.67,32.01,1035,417,7/18/2023,Mystery
2572,877,84,4,19.81,79.24,227,686,5/8/2024,Romance
2573,877,1788,4,29.95,119.8,227,581,5/8/2024,Science Fiction
2574,877,1738,1,18.33,18.33,227,68,5/8/2024,Non-Fiction
2575,877,1792,3,13.74,41.22,227,100,5/8/2024,Fantasy
2576,878,937,3,20.39,61.17,1500,793,1/20/2024,Science Fiction
2577,878,1502,3,39.63,118.89,1500,246,1/20/2024,Mystery
2578,878,1961,2,38.11,76.22,1500,286,1/20/2024,Fiction
2579,879,898,5,27.77,138.85,123,813,9/19/2023,Non-Fiction
2580,879,2119,5,26.93,134.65,123,410,9/19/2023,Science Fiction
2581,880,802,1,27.23,27.23,1724,354,12/29/2022,Fiction
2582,880,1563,3,42.71,128.13,1724,752,12/29/2022,Fiction
2583,880,197,2,31.06,62.12,1724,250,12/29/2022,Fantasy
2584,880,369,2,35.25,70.5,1724,438,12/29/2022,Science Fiction
2585,880,379,5,43.19,215.95,1724,111,12/29/2022,Science Fiction
2586,881,206,3,35.2,105.6,764,250,9/17/2023,Science Fiction
2587,881,325,5,35.57,177.85,764,689,9/17/2023,Romance
2588,881,1046,4,7.95,31.8,764,192,9/17/2023,Fantasy
2589,881,611,3,18.02,54.06,764,574,9/17/2023,Romance
2590,881,581,4,39.21,156.84,764,572,9/17/2023,Science Fiction
2591,882,762,2,21.83,43.66,532,316,1/6/2023,Fantasy
2592,882,1678,3,25.86,77.58,532,475,1/6/2023,Romance
2593,882,683,5,29.74,148.7,532,450,1/6/2023,Non-Fiction
2594,883,950,1,9.73,9.73,1285,470,3/20/2024,Romance
2595,884,214,5,18.44,92.2,1040,538,1/20/2024,Mystery
2596,884,721,3,48.11,144.33,1040,556,1/20/2024,Romance
2597,884,1927,4,41.52,166.08,1040,427,1/20/2024,Romance
2598,884,688,2,19.21,38.42,1040,227,1/20/2024,Fantasy
2599,884,71,2,45.7,91.4,1040,219,1/20/2024,Fantasy
2600,885,316,1,11.81,11.81,726,180,3/10/2024,Non-Fiction
2601,885,416,3,10.51,31.53,726,152,3/10/2024,Non-Fiction
2602,885,733,5,41.86,209.3,726,540,3/10/2024,Science Fiction
2603,885,509,4,35.07,140.28,726,82,3/10/2024,Science Fiction
2604,885,1512,2,15.55,31.1,726,16,3/10/2024,Fantasy
2605,886,2186,2,19.1,38.2,254,322,4/4/2024,Mystery
2606,886,1007,1,48.93,48.93,254,331,4/4/2024,Non-Fiction
2607,887,704,3,15.31,45.93,98,311,5/16/2023,Fiction
2608,887,2103,1,37,37,98,508,5/16/2023,Science Fiction
2609,887,2052,5,13.88,69.4,98,295,5/16/2023,Fantasy
2610,888,1614,2,22.44,44.88,1550,205,6/27/2024,Romance
2611,889,199,4,15.32,61.28,1334,187,4/1/2023,Fantasy
2612,889,639,2,28.66,57.32,1334,416,4/1/2023,Fantasy
2613,890,1505,5,43.54,217.7,256,423,10/31/2023,Non-Fiction
2614,890,1144,4,28.88,115.52,256,467,10/31/2023,Romance
2615,891,1864,2,19.77,39.54,920,707,7/11/2023,Non-Fiction
2616,891,451,2,43.14,86.28,920,80,7/11/2023,Science Fiction
2617,892,174,1,49.99,49.99,611,553,4/8/2023,Fiction
2618,892,1546,2,38.27,76.54,611,519,4/8/2023,Fantasy
2619,893,1177,4,23.62,94.48,1173,188,2/17/2023,Fiction
2620,894,2007,4,13.55,54.2,1510,136,12/14/2022,Science Fiction
2621,894,2218,4,14.79,59.16,1510,4,12/14/2022,Fantasy
2622,894,2151,4,28.64,114.56,1510,433,12/14/2022,Mystery
2623,894,2129,3,28.2,84.6,1510,510,12/14/2022,Fantasy
2624,894,1660,3,26.84,80.52,1510,397,12/14/2022,Fantasy
2625,895,1670,2,28.9,57.8,11,722,3/26/2024,Fiction
2626,895,2061,4,8.32,33.28,11,366,3/26/2024,Non-Fiction
2627,895,518,1,21.92,21.92,11,661,3/26/2024,Science Fiction
2628,895,848,1,40.52,40.52,11,631,3/26/2024,Non-Fiction
2629,895,1506,3,10.85,32.55,11,140,3/26/2024,Science Fiction
2630,896,1690,4,44.22,176.88,929,154,7/20/2024,Non-Fiction
2631,897,1227,3,23.5,70.5,695,255,1/7/2024,Science Fiction
2632,897,98,3,33.9,101.7,695,53,1/7/2024,Fiction
2633,897,1996,2,10.8,21.6,695,296,1/7/2024,Fiction
2634,897,66,2,12.16,24.32,695,550,1/7/2024,Fantasy
2635,898,603,4,29.11,116.44,484,679,2/6/2024,Fantasy
2636,898,573,3,26.7,80.1,484,670,2/6/2024,Romance
